"CustomerID","PersonID","StoreID","TerritoryID","ModifiedDate"
22034,"4327","NULL",4,"2014-09-12 11:15:07.263"
22035,"17988","NULL",4,"2014-09-12 11:15:07.263"
22036,"10886","NULL",4,"2014-09-12 11:15:07.263"
22037,"7676","NULL",1,"2014-09-12 11:15:07.263"
22038,"11230","NULL",4,"2014-09-12 11:15:07.263"
22039,"7078","NULL",4,"2014-09-12 11:15:07.263"
22040,"4917","NULL",4,"2014-09-12 11:15:07.263"
22041,"9033","NULL",6,"2014-09-12 11:15:07.263"
22042,"3981","NULL",4,"2014-09-12 11:15:07.263"
22043,"8528","NULL",4,"2014-09-12 11:15:07.263"
22044,"16933","NULL",4,"2014-09-12 11:15:07.263"
22045,"6328","NULL",1,"2014-09-12 11:15:07.263"
22046,"19837","NULL",1,"2014-09-12 11:15:07.263"
22047,"6673","NULL",4,"2014-09-12 11:15:07.263"
22048,"19660","NULL",4,"2014-09-12 11:15:07.263"
22049,"15839","NULL",4,"2014-09-12 11:15:07.263"
22050,"15176","NULL",6,"2014-09-12 11:15:07.263"
22051,"3692","NULL",1,"2014-09-12 11:15:07.263"
22052,"7030","NULL",4,"2014-09-12 11:15:07.263"
22053,"9478","NULL",4,"2014-09-12 11:15:07.263"
22054,"16879","NULL",4,"2014-09-12 11:15:07.263"
22055,"12301","NULL",4,"2014-09-12 11:15:07.263"
22056,"14830","NULL",1,"2014-09-12 11:15:07.263"
22057,"5737","NULL",1,"2014-09-12 11:15:07.263"
22058,"12079","NULL",6,"2014-09-12 11:15:07.263"
22059,"17671","NULL",6,"2014-09-12 11:15:07.263"
22060,"16641","NULL",1,"2014-09-12 11:15:07.263"
22061,"11522","NULL",4,"2014-09-12 11:15:07.263"
22062,"6301","NULL",4,"2014-09-12 11:15:07.263"
22063,"14001","NULL",9,"2014-09-12 11:15:07.263"
22064,"14464","NULL",9,"2014-09-12 11:15:07.263"
22065,"11143","NULL",9,"2014-09-12 11:15:07.263"
22066,"15006","NULL",4,"2014-09-12 11:15:07.263"
22067,"11054","NULL",1,"2014-09-12 11:15:07.263"
22068,"14605","NULL",4,"2014-09-12 11:15:07.263"
22069,"9103","NULL",4,"2014-09-12 11:15:07.263"
22070,"5007","NULL",4,"2014-09-12 11:15:07.263"
22071,"16413","NULL",4,"2014-09-12 11:15:07.263"
22072,"13719","NULL",4,"2014-09-12 11:15:07.263"
22073,"14238","NULL",1,"2014-09-12 11:15:07.263"
22074,"13789","NULL",1,"2014-09-12 11:15:07.263"
22075,"11640","NULL",4,"2014-09-12 11:15:07.263"
22076,"19346","NULL",4,"2014-09-12 11:15:07.263"
22077,"6928","NULL",4,"2014-09-12 11:15:07.263"
22078,"18243","NULL",4,"2014-09-12 11:15:07.263"
22079,"10048","NULL",6,"2014-09-12 11:15:07.263"
22080,"9516","NULL",6,"2014-09-12 11:15:07.263"
22081,"11782","NULL",1,"2014-09-12 11:15:07.263"
22082,"13910","NULL",4,"2014-09-12 11:15:07.263"
22083,"6668","NULL",4,"2014-09-12 11:15:07.263"
22084,"20746","NULL",4,"2014-09-12 11:15:07.263"
22085,"3354","NULL",4,"2014-09-12 11:15:07.263"
22086,"18963","NULL",4,"2014-09-12 11:15:07.263"
22087,"3418","NULL",4,"2014-09-12 11:15:07.263"
22088,"13064","NULL",4,"2014-09-12 11:15:07.263"
22089,"14472","NULL",4,"2014-09-12 11:15:07.263"
22090,"10709","NULL",4,"2014-09-12 11:15:07.263"
22091,"12737","NULL",1,"2014-09-12 11:15:07.263"
22092,"10419","NULL",1,"2014-09-12 11:15:07.263"
22093,"10328","NULL",1,"2014-09-12 11:15:07.263"
22094,"14082","NULL",1,"2014-09-12 11:15:07.263"
22095,"6901","NULL",6,"2014-09-12 11:15:07.263"
22096,"14652","NULL",1,"2014-09-12 11:15:07.263"
22097,"17932","NULL",6,"2014-09-12 11:15:07.263"
22098,"2944","NULL",1,"2014-09-12 11:15:07.263"
22099,"20080","NULL",4,"2014-09-12 11:15:07.263"
22100,"3875","NULL",6,"2014-09-12 11:15:07.263"
22101,"12289","NULL",1,"2014-09-12 11:15:07.263"
22102,"14808","NULL",1,"2014-09-12 11:15:07.263"
22103,"10431","NULL",4,"2014-09-12 11:15:07.263"
22104,"4577","NULL",4,"2014-09-12 11:15:07.263"
22105,"3554","NULL",4,"2014-09-12 11:15:07.263"
22106,"19353","NULL",4,"2014-09-12 11:15:07.263"
22107,"18719","NULL",6,"2014-09-12 11:15:07.263"
22108,"13737","NULL",4,"2014-09-12 11:15:07.263"
22109,"16464","NULL",6,"2014-09-12 11:15:07.263"
22110,"5047","NULL",1,"2014-09-12 11:15:07.263"
22111,"10524","NULL",4,"2014-09-12 11:15:07.263"
22112,"9161","NULL",6,"2014-09-12 11:15:07.263"
22113,"10833","NULL",1,"2014-09-12 11:15:07.263"
22114,"4794","NULL",6,"2014-09-12 11:15:07.263"
22115,"15410","NULL",1,"2014-09-12 11:15:07.263"
22116,"17234","NULL",4,"2014-09-12 11:15:07.263"
22117,"10047","NULL",6,"2014-09-12 11:15:07.263"
22118,"9770","NULL",6,"2014-09-12 11:15:07.263"
22119,"3201","NULL",4,"2014-09-12 11:15:07.263"
22120,"20510","NULL",6,"2014-09-12 11:15:07.263"
22121,"5326","NULL",6,"2014-09-12 11:15:07.263"
22122,"19773","NULL",1,"2014-09-12 11:15:07.263"
22123,"20771","NULL",4,"2014-09-12 11:15:07.263"
22124,"13848","NULL",3,"2014-09-12 11:15:07.263"
22125,"18571","NULL",4,"2014-09-12 11:15:07.263"
22126,"19718","NULL",4,"2014-09-12 11:15:07.263"
22127,"4628","NULL",4,"2014-09-12 11:15:07.263"
22128,"7333","NULL",6,"2014-09-12 11:15:07.263"
22129,"11027","NULL",4,"2014-09-12 11:15:07.263"
22130,"13432","NULL",4,"2014-09-12 11:15:07.263"
22131,"3468","NULL",4,"2014-09-12 11:15:07.263"
22132,"15512","NULL",4,"2014-09-12 11:15:07.263"
22133,"4429","NULL",1,"2014-09-12 11:15:07.263"
22134,"5235","NULL",4,"2014-09-12 11:15:07.263"
22135,"10422","NULL",1,"2014-09-12 11:15:07.263"
22136,"4994","NULL",4,"2014-09-12 11:15:07.263"
22137,"12694","NULL",4,"2014-09-12 11:15:07.263"
22138,"2792","NULL",4,"2014-09-12 11:15:07.263"
22139,"9456","NULL",4,"2014-09-12 11:15:07.263"
22140,"9522","NULL",1,"2014-09-12 11:15:07.263"
22141,"16458","NULL",6,"2014-09-12 11:15:07.263"
22142,"19224","NULL",4,"2014-09-12 11:15:07.263"
22143,"3041","NULL",6,"2014-09-12 11:15:07.263"
22144,"7044","NULL",6,"2014-09-12 11:15:07.263"
22145,"14207","NULL",4,"2014-09-12 11:15:07.263"
22146,"6737","NULL",4,"2014-09-12 11:15:07.263"
22147,"19488","NULL",9,"2014-09-12 11:15:07.263"
22148,"15417","NULL",9,"2014-09-12 11:15:07.263"
22149,"2579","NULL",9,"2014-09-12 11:15:07.263"
22150,"9256","NULL",9,"2014-09-12 11:15:07.263"
22151,"6844","NULL",9,"2014-09-12 11:15:07.263"
22152,"4646","NULL",4,"2014-09-12 11:15:07.263"
22153,"20167","NULL",4,"2014-09-12 11:15:07.263"
22154,"3624","NULL",6,"2014-09-12 11:15:07.263"
22155,"6542","NULL",9,"2014-09-12 11:15:07.263"
22156,"2466","NULL",9,"2014-09-12 11:15:07.263"
22157,"3236","NULL",1,"2014-09-12 11:15:07.263"
22158,"9673","NULL",1,"2014-09-12 11:15:07.263"
22159,"18132","NULL",1,"2014-09-12 11:15:07.263"
22160,"14697","NULL",1,"2014-09-12 11:15:07.263"
22161,"11373","NULL",4,"2014-09-12 11:15:07.263"
22162,"9387","NULL",4,"2014-09-12 11:15:07.263"
22163,"10135","NULL",4,"2014-09-12 11:15:07.263"
22164,"20002","NULL",4,"2014-09-12 11:15:07.263"
22165,"15883","NULL",4,"2014-09-12 11:15:07.263"
22166,"2938","NULL",1,"2014-09-12 11:15:07.263"
22167,"12258","NULL",9,"2014-09-12 11:15:07.263"
22168,"2471","NULL",9,"2014-09-12 11:15:07.263"
22169,"11436","NULL",9,"2014-09-12 11:15:07.263"
22170,"19752","NULL",9,"2014-09-12 11:15:07.263"
22171,"10617","NULL",9,"2014-09-12 11:15:07.263"
22172,"3824","NULL",9,"2014-09-12 11:15:07.263"
22173,"4822","NULL",9,"2014-09-12 11:15:07.263"
22174,"6578","NULL",9,"2014-09-12 11:15:07.263"
22175,"14148","NULL",9,"2014-09-12 11:15:07.263"
22176,"12477","NULL",9,"2014-09-12 11:15:07.263"
22177,"18816","NULL",9,"2014-09-12 11:15:07.263"
22178,"3471","NULL",9,"2014-09-12 11:15:07.263"
22179,"17990","NULL",9,"2014-09-12 11:15:07.263"
22180,"11008","NULL",9,"2014-09-12 11:15:07.263"
22181,"19028","NULL",9,"2014-09-12 11:15:07.263"
22182,"9795","NULL",6,"2014-09-12 11:15:07.263"
22183,"17906","NULL",1,"2014-09-12 11:15:07.263"
22184,"4040","NULL",4,"2014-09-12 11:15:07.263"
22185,"5590","NULL",4,"2014-09-12 11:15:07.263"
22186,"6417","NULL",4,"2014-09-12 11:15:07.263"
22187,"13062","NULL",1,"2014-09-12 11:15:07.263"
22188,"12616","NULL",1,"2014-09-12 11:15:07.263"
22189,"13797","NULL",1,"2014-09-12 11:15:07.263"
22190,"14689","NULL",4,"2014-09-12 11:15:07.263"
22191,"16894","NULL",1,"2014-09-12 11:15:07.263"
22192,"6071","NULL",1,"2014-09-12 11:15:07.263"
22193,"3356","NULL",9,"2014-09-12 11:15:07.263"
22194,"10804","NULL",9,"2014-09-12 11:15:07.263"
22195,"19195","NULL",9,"2014-09-12 11:15:07.263"
22196,"2459","NULL",9,"2014-09-12 11:15:07.263"
22197,"18440","NULL",9,"2014-09-12 11:15:07.263"
22198,"19315","NULL",9,"2014-09-12 11:15:07.263"
22199,"18146","NULL",9,"2014-09-12 11:15:07.263"
22200,"4908","NULL",9,"2014-09-12 11:15:07.263"
22201,"20656","NULL",9,"2014-09-12 11:15:07.263"
22202,"14789","NULL",9,"2014-09-12 11:15:07.263"
22203,"11979","NULL",9,"2014-09-12 11:15:07.263"
22204,"2554","NULL",9,"2014-09-12 11:15:07.263"
22205,"16010","NULL",9,"2014-09-12 11:15:07.263"
22206,"19755","NULL",9,"2014-09-12 11:15:07.263"
22207,"15485","NULL",9,"2014-09-12 11:15:07.263"
22208,"16762","NULL",9,"2014-09-12 11:15:07.263"
22209,"3763","NULL",9,"2014-09-12 11:15:07.263"
22210,"4895","NULL",9,"2014-09-12 11:15:07.263"
22211,"14514","NULL",1,"2014-09-12 11:15:07.263"
22212,"16548","NULL",9,"2014-09-12 11:15:07.263"
22213,"10264","NULL",9,"2014-09-12 11:15:07.263"
22214,"15237","NULL",9,"2014-09-12 11:15:07.263"
22215,"6028","NULL",4,"2014-09-12 11:15:07.263"
22216,"14878","NULL",4,"2014-09-12 11:15:07.263"
22217,"6958","NULL",6,"2014-09-12 11:15:07.263"
22218,"6213","NULL",1,"2014-09-12 11:15:07.263"
22219,"12188","NULL",6,"2014-09-12 11:15:07.263"
22220,"6944","NULL",1,"2014-09-12 11:15:07.263"
22221,"6742","NULL",4,"2014-09-12 11:15:07.263"
22222,"16597","NULL",4,"2014-09-12 11:15:07.263"
22223,"9791","NULL",4,"2014-09-12 11:15:07.263"
22224,"2984","NULL",4,"2014-09-12 11:15:07.263"
22225,"3473","NULL",1,"2014-09-12 11:15:07.263"
22226,"20701","NULL",4,"2014-09-12 11:15:07.263"
22227,"11580","NULL",4,"2014-09-12 11:15:07.263"
22228,"9858","NULL",1,"2014-09-12 11:15:07.263"
22229,"13678","NULL",4,"2014-09-12 11:15:07.263"
22230,"6850","NULL",6,"2014-09-12 11:15:07.263"
22231,"19629","NULL",4,"2014-09-12 11:15:07.263"
22232,"7951","NULL",6,"2014-09-12 11:15:07.263"
22233,"4395","NULL",6,"2014-09-12 11:15:07.263"
22234,"10389","NULL",6,"2014-09-12 11:15:07.263"
22235,"14428","NULL",4,"2014-09-12 11:15:07.263"
22236,"16256","NULL",4,"2014-09-12 11:15:07.263"
22237,"15294","NULL",4,"2014-09-12 11:15:07.263"
22238,"15071","NULL",1,"2014-09-12 11:15:07.263"
22239,"15489","NULL",4,"2014-09-12 11:15:07.263"
22240,"13554","NULL",1,"2014-09-12 11:15:07.263"
22241,"7625","NULL",1,"2014-09-12 11:15:07.263"
22242,"17554","NULL",1,"2014-09-12 11:15:07.263"
22243,"11887","NULL",1,"2014-09-12 11:15:07.263"
22244,"8586","NULL",1,"2014-09-12 11:15:07.263"
22245,"16605","NULL",1,"2014-09-12 11:15:07.263"
22246,"8544","NULL",4,"2014-09-12 11:15:07.263"
22247,"17977","NULL",6,"2014-09-12 11:15:07.263"
22248,"19043","NULL",4,"2014-09-12 11:15:07.263"
22249,"5823","NULL",4,"2014-09-12 11:15:07.263"
22250,"18725","NULL",4,"2014-09-12 11:15:07.263"
22251,"4940","NULL",6,"2014-09-12 11:15:07.263"
22252,"7932","NULL",6,"2014-09-12 11:15:07.263"
22253,"3069","NULL",1,"2014-09-12 11:15:07.263"
22254,"3887","NULL",1,"2014-09-12 11:15:07.263"
22255,"19890","NULL",1,"2014-09-12 11:15:07.263"
22256,"13151","NULL",4,"2014-09-12 11:15:07.263"
22257,"17864","NULL",4,"2014-09-12 11:15:07.263"
22258,"3467","NULL",4,"2014-09-12 11:15:07.263"
22259,"4510","NULL",1,"2014-09-12 11:15:07.263"
22260,"10938","NULL",1,"2014-09-12 11:15:07.263"
22261,"16897","NULL",4,"2014-09-12 11:15:07.263"
22262,"4682","NULL",4,"2014-09-12 11:15:07.263"
22263,"15011","NULL",1,"2014-09-12 11:15:07.263"
22264,"3110","NULL",6,"2014-09-12 11:15:07.263"
22265,"15292","NULL",6,"2014-09-12 11:15:07.263"
22266,"19734","NULL",4,"2014-09-12 11:15:07.263"
22267,"11737","NULL",6,"2014-09-12 11:15:07.263"
22268,"2801","NULL",6,"2014-09-12 11:15:07.263"
22269,"5576","NULL",4,"2014-09-12 11:15:07.263"
22270,"13216","NULL",4,"2014-09-12 11:15:07.263"
22271,"16489","NULL",4,"2014-09-12 11:15:07.263"
22272,"2464","NULL",4,"2014-09-12 11:15:07.263"
22273,"19683","NULL",4,"2014-09-12 11:15:07.263"
22274,"5262","NULL",1,"2014-09-12 11:15:07.263"
22275,"15179","NULL",4,"2014-09-12 11:15:07.263"
22276,"8229","NULL",4,"2014-09-12 11:15:07.263"
22277,"8152","NULL",1,"2014-09-12 11:15:07.263"
22278,"8268","NULL",6,"2014-09-12 11:15:07.263"
22279,"8015","NULL",4,"2014-09-12 11:15:07.263"
22280,"16586","NULL",4,"2014-09-12 11:15:07.263"
22281,"7124","NULL",4,"2014-09-12 11:15:07.263"
22282,"6409","NULL",1,"2014-09-12 11:15:07.263"
22283,"5009","NULL",1,"2014-09-12 11:15:07.263"
22284,"14347","NULL",4,"2014-09-12 11:15:07.263"
22285,"10637","NULL",6,"2014-09-12 11:15:07.263"
22286,"5846","NULL",4,"2014-09-12 11:15:07.263"
22287,"19179","NULL",4,"2014-09-12 11:15:07.263"
22288,"7481","NULL",1,"2014-09-12 11:15:07.263"
22289,"5694","NULL",4,"2014-09-12 11:15:07.263"
22290,"7233","NULL",1,"2014-09-12 11:15:07.263"
22291,"15293","NULL",4,"2014-09-12 11:15:07.263"
22292,"18597","NULL",4,"2014-09-12 11:15:07.263"
22293,"11384","NULL",4,"2014-09-12 11:15:07.263"
22294,"11341","NULL",4,"2014-09-12 11:15:07.263"
22295,"8694","NULL",4,"2014-09-12 11:15:07.263"
22296,"18159","NULL",4,"2014-09-12 11:15:07.263"
22297,"11410","NULL",4,"2014-09-12 11:15:07.263"
22298,"4603","NULL",4,"2014-09-12 11:15:07.263"
22299,"15121","NULL",6,"2014-09-12 11:15:07.263"
22300,"20598","NULL",1,"2014-09-12 11:15:07.263"
22301,"12067","NULL",4,"2014-09-12 11:15:07.263"
22302,"12611","NULL",10,"2014-09-12 11:15:07.263"
22303,"19192","NULL",7,"2014-09-12 11:15:07.263"
22304,"7074","NULL",10,"2014-09-12 11:15:07.263"
22305,"14388","NULL",10,"2014-09-12 11:15:07.263"
22306,"8170","NULL",7,"2014-09-12 11:15:07.263"
22307,"12617","NULL",8,"2014-09-12 11:15:07.263"
22308,"19641","NULL",10,"2014-09-12 11:15:07.263"
22309,"17454","NULL",10,"2014-09-12 11:15:07.263"
22310,"8046","NULL",8,"2014-09-12 11:15:07.263"
22311,"10812","NULL",10,"2014-09-12 11:15:07.263"
22312,"10705","NULL",7,"2014-09-12 11:15:07.263"
22313,"2942","NULL",10,"2014-09-12 11:15:07.263"
22314,"19766","NULL",7,"2014-09-12 11:15:07.263"
22315,"10184","NULL",10,"2014-09-12 11:15:07.263"
22316,"9750","NULL",7,"2014-09-12 11:15:07.263"
22317,"3527","NULL",8,"2014-09-12 11:15:07.263"
22318,"6427","NULL",8,"2014-09-12 11:15:07.263"
22319,"18296","NULL",7,"2014-09-12 11:15:07.263"
22320,"14766","NULL",10,"2014-09-12 11:15:07.263"
22321,"17344","NULL",10,"2014-09-12 11:15:07.263"
22322,"13244","NULL",7,"2014-09-12 11:15:07.263"
22323,"2489","NULL",7,"2014-09-12 11:15:07.263"
22324,"10558","NULL",7,"2014-09-12 11:15:07.263"
22325,"17328","NULL",10,"2014-09-12 11:15:07.263"
22326,"8610","NULL",1,"2014-09-12 11:15:07.263"
22327,"5433","NULL",1,"2014-09-12 11:15:07.263"
22328,"11309","NULL",1,"2014-09-12 11:15:07.263"
22329,"19618","NULL",1,"2014-09-12 11:15:07.263"
22330,"17309","NULL",4,"2014-09-12 11:15:07.263"
22331,"8393","NULL",4,"2014-09-12 11:15:07.263"
22332,"7172","NULL",6,"2014-09-12 11:15:07.263"
22333,"8401","NULL",1,"2014-09-12 11:15:07.263"
22334,"12661","NULL",1,"2014-09-12 11:15:07.263"
22335,"18614","NULL",1,"2014-09-12 11:15:07.263"
22336,"18337","NULL",4,"2014-09-12 11:15:07.263"
22337,"3420","NULL",4,"2014-09-12 11:15:07.263"
22338,"5714","NULL",4,"2014-09-12 11:15:07.263"
22339,"4581","NULL",1,"2014-09-12 11:15:07.263"
22340,"16847","NULL",4,"2014-09-12 11:15:07.263"
22341,"12878","NULL",1,"2014-09-12 11:15:07.263"
22342,"12430","NULL",1,"2014-09-12 11:15:07.263"
22343,"7183","NULL",1,"2014-09-12 11:15:07.263"
22344,"17356","NULL",4,"2014-09-12 11:15:07.263"
22345,"3016","NULL",4,"2014-09-12 11:15:07.263"
22346,"8564","NULL",4,"2014-09-12 11:15:07.263"
22347,"3966","NULL",4,"2014-09-12 11:15:07.263"
22348,"8688","NULL",4,"2014-09-12 11:15:07.263"
22349,"15303","NULL",6,"2014-09-12 11:15:07.263"
22350,"7370","NULL",1,"2014-09-12 11:15:07.263"
22351,"12462","NULL",1,"2014-09-12 11:15:07.263"
22352,"11913","NULL",4,"2014-09-12 11:15:07.263"
22353,"10921","NULL",6,"2014-09-12 11:15:07.263"
22354,"10525","NULL",6,"2014-09-12 11:15:07.263"
22355,"17629","NULL",4,"2014-09-12 11:15:07.263"
22356,"14301","NULL",4,"2014-09-12 11:15:07.263"
22357,"6645","NULL",4,"2014-09-12 11:15:07.263"
22358,"2892","NULL",4,"2014-09-12 11:15:07.263"
22359,"17958","NULL",6,"2014-09-12 11:15:07.263"
22360,"15764","NULL",1,"2014-09-12 11:15:07.263"
22361,"17837","NULL",4,"2014-09-12 11:15:07.263"
22362,"6267","NULL",4,"2014-09-12 11:15:07.263"
22363,"7844","NULL",6,"2014-09-12 11:15:07.263"
22364,"2961","NULL",4,"2014-09-12 11:15:07.263"
22365,"14721","NULL",4,"2014-09-12 11:15:07.263"
22366,"6446","NULL",6,"2014-09-12 11:15:07.263"
22367,"19876","NULL",4,"2014-09-12 11:15:07.263"
22368,"13632","NULL",1,"2014-09-12 11:15:07.263"
22369,"13072","NULL",4,"2014-09-12 11:15:07.263"
22370,"20084","NULL",4,"2014-09-12 11:15:07.263"
22371,"13597","NULL",6,"2014-09-12 11:15:07.263"
22372,"8125","NULL",4,"2014-09-12 11:15:07.263"
22373,"3304","NULL",6,"2014-09-12 11:15:07.263"
22374,"5645","NULL",1,"2014-09-12 11:15:07.263"
22375,"11385","NULL",4,"2014-09-12 11:15:07.263"
22376,"4626","NULL",1,"2014-09-12 11:15:07.263"
22377,"13275","NULL",7,"2014-09-12 11:15:07.263"
22378,"9837","NULL",7,"2014-09-12 11:15:07.263"
22379,"13134","NULL",7,"2014-09-12 11:15:07.263"
22380,"9360","NULL",8,"2014-09-12 11:15:07.263"
22381,"6045","NULL",8,"2014-09-12 11:15:07.263"
22382,"17269","NULL",10,"2014-09-12 11:15:07.263"
22383,"13699","NULL",10,"2014-09-12 11:15:07.263"
22384,"8979","NULL",8,"2014-09-12 11:15:07.263"
22385,"16462","NULL",10,"2014-09-12 11:15:07.263"
22386,"7710","NULL",8,"2014-09-12 11:15:07.263"
22387,"6019","NULL",8,"2014-09-12 11:15:07.263"
22388,"20312","NULL",10,"2014-09-12 11:15:07.263"
22389,"13186","NULL",8,"2014-09-12 11:15:07.263"
22390,"19627","NULL",8,"2014-09-12 11:15:07.263"
22391,"7888","NULL",8,"2014-09-12 11:15:07.263"
22392,"8226","NULL",7,"2014-09-12 11:15:07.263"
22393,"18965","NULL",8,"2014-09-12 11:15:07.263"
22394,"7187","NULL",7,"2014-09-12 11:15:07.263"
22395,"8005","NULL",7,"2014-09-12 11:15:07.263"
22396,"9834","NULL",10,"2014-09-12 11:15:07.263"
22397,"10036","NULL",7,"2014-09-12 11:15:07.263"
22398,"14492","NULL",8,"2014-09-12 11:15:07.263"
22399,"10925","NULL",9,"2014-09-12 11:15:07.263"
22400,"11238","NULL",9,"2014-09-12 11:15:07.263"
22401,"13862","NULL",9,"2014-09-12 11:15:07.263"
22402,"7062","NULL",9,"2014-09-12 11:15:07.263"
22403,"4202","NULL",9,"2014-09-12 11:15:07.263"
22404,"17718","NULL",9,"2014-09-12 11:15:07.263"
22405,"5233","NULL",9,"2014-09-12 11:15:07.263"
22406,"20602","NULL",9,"2014-09-12 11:15:07.263"
22407,"9969","NULL",9,"2014-09-12 11:15:07.263"
22408,"7220","NULL",9,"2014-09-12 11:15:07.263"
22409,"15413","NULL",9,"2014-09-12 11:15:07.263"
22410,"19617","NULL",9,"2014-09-12 11:15:07.263"
22411,"20725","NULL",9,"2014-09-12 11:15:07.263"
22412,"9232","NULL",9,"2014-09-12 11:15:07.263"
22413,"10734","NULL",7,"2014-09-12 11:15:07.263"
22414,"5457","NULL",8,"2014-09-12 11:15:07.263"
22415,"9649","NULL",8,"2014-09-12 11:15:07.263"
22416,"10438","NULL",10,"2014-09-12 11:15:07.263"
22417,"17112","NULL",7,"2014-09-12 11:15:07.263"
22418,"18673","NULL",10,"2014-09-12 11:15:07.263"
22419,"11780","NULL",7,"2014-09-12 11:15:07.263"
22420,"5090","NULL",7,"2014-09-12 11:15:07.263"
22421,"11603","NULL",10,"2014-09-12 11:15:07.263"
22422,"16625","NULL",10,"2014-09-12 11:15:07.263"
22423,"19566","NULL",7,"2014-09-12 11:15:07.263"
22424,"13209","NULL",7,"2014-09-12 11:15:07.263"
22425,"11179","NULL",7,"2014-09-12 11:15:07.263"
22426,"2642","NULL",7,"2014-09-12 11:15:07.263"
22427,"13394","NULL",10,"2014-09-12 11:15:07.263"
22428,"11477","NULL",10,"2014-09-12 11:15:07.263"
22429,"15423","NULL",10,"2014-09-12 11:15:07.263"
22430,"9408","NULL",7,"2014-09-12 11:15:07.263"
22431,"10117","NULL",7,"2014-09-12 11:15:07.263"
22432,"8561","NULL",8,"2014-09-12 11:15:07.263"
22433,"4114","NULL",10,"2014-09-12 11:15:07.263"
22434,"15769","NULL",10,"2014-09-12 11:15:07.263"
22435,"11811","NULL",7,"2014-09-12 11:15:07.263"
22436,"13329","NULL",8,"2014-09-12 11:15:07.263"
22437,"4757","NULL",10,"2014-09-12 11:15:07.263"
22438,"19146","NULL",7,"2014-09-12 11:15:07.263"
22439,"16440","NULL",10,"2014-09-12 11:15:07.263"
22440,"13292","NULL",7,"2014-09-12 11:15:07.263"
22441,"8685","NULL",8,"2014-09-12 11:15:07.263"
22442,"4744","NULL",10,"2014-09-12 11:15:07.263"
22443,"6926","NULL",7,"2014-09-12 11:15:07.263"
22444,"13482","NULL",8,"2014-09-12 11:15:07.263"
22445,"15752","NULL",7,"2014-09-12 11:15:07.263"
22446,"5397","NULL",10,"2014-09-12 11:15:07.263"
22447,"19996","NULL",8,"2014-09-12 11:15:07.263"
22448,"7292","NULL",7,"2014-09-12 11:15:07.263"
22449,"2646","NULL",7,"2014-09-12 11:15:07.263"
22450,"6003","NULL",8,"2014-09-12 11:15:07.263"
22451,"11622","NULL",10,"2014-09-12 11:15:07.263"
22452,"4477","NULL",10,"2014-09-12 11:15:07.263"
22453,"12953","NULL",8,"2014-09-12 11:15:07.263"
22454,"9852","NULL",10,"2014-09-12 11:15:07.263"
22455,"11084","NULL",8,"2014-09-12 11:15:07.263"
22456,"17568","NULL",10,"2014-09-12 11:15:07.263"
22457,"8412","NULL",10,"2014-09-12 11:15:07.263"
22458,"15161","NULL",7,"2014-09-12 11:15:07.263"
22459,"17042","NULL",8,"2014-09-12 11:15:07.263"
22460,"7009","NULL",10,"2014-09-12 11:15:07.263"
22461,"10357","NULL",10,"2014-09-12 11:15:07.263"
22462,"3425","NULL",8,"2014-09-12 11:15:07.263"
22463,"19450","NULL",7,"2014-09-12 11:15:07.263"
22464,"19301","NULL",7,"2014-09-12 11:15:07.263"
22465,"10464","NULL",7,"2014-09-12 11:15:07.263"
22466,"9498","NULL",7,"2014-09-12 11:15:07.263"
22467,"6842","NULL",10,"2014-09-12 11:15:07.263"
22468,"11226","NULL",10,"2014-09-12 11:15:07.263"
22469,"14168","NULL",8,"2014-09-12 11:15:07.263"
22470,"4486","NULL",10,"2014-09-12 11:15:07.263"
22471,"20096","NULL",7,"2014-09-12 11:15:07.263"
22472,"8579","NULL",7,"2014-09-12 11:15:07.263"
22473,"4071","NULL",8,"2014-09-12 11:15:07.263"
22474,"17462","NULL",8,"2014-09-12 11:15:07.263"
22475,"15263","NULL",10,"2014-09-12 11:15:07.263"
22476,"19397","NULL",8,"2014-09-12 11:15:07.263"
22477,"5819","NULL",8,"2014-09-12 11:15:07.263"
22478,"10017","NULL",8,"2014-09-12 11:15:07.263"
22479,"7415","NULL",8,"2014-09-12 11:15:07.263"
22480,"18085","NULL",7,"2014-09-12 11:15:07.263"
22481,"19303","NULL",8,"2014-09-12 11:15:07.263"
22482,"6818","NULL",8,"2014-09-12 11:15:07.263"
22483,"14421","NULL",7,"2014-09-12 11:15:07.263"
22484,"14311","NULL",7,"2014-09-12 11:15:07.263"
22485,"2765","NULL",7,"2014-09-12 11:15:07.263"
22486,"15625","NULL",8,"2014-09-12 11:15:07.263"
22487,"14493","NULL",7,"2014-09-12 11:15:07.263"
22488,"7855","NULL",8,"2014-09-12 11:15:07.263"
22489,"13284","NULL",7,"2014-09-12 11:15:07.263"
22490,"13867","NULL",7,"2014-09-12 11:15:07.263"
22491,"16916","NULL",8,"2014-09-12 11:15:07.263"
22492,"18330","NULL",8,"2014-09-12 11:15:07.263"
22493,"20673","NULL",8,"2014-09-12 11:15:07.263"
22494,"12438","NULL",8,"2014-09-12 11:15:07.263"
22495,"2756","NULL",7,"2014-09-12 11:15:07.263"
22496,"7920","NULL",10,"2014-09-12 11:15:07.263"
22497,"19137","NULL",8,"2014-09-12 11:15:07.263"
22498,"11693","NULL",7,"2014-09-12 11:15:07.263"
